date,open,close,volume
1985-10-01,110.6200,112.1400,153160000
1985-10-02,112.1400,110.8250,164640000
1985-10-03,110.8400,110.8700,147300000
1985-10-04,110.8700,110.0750,147900000
1985-10-07,110.0750,108.2000,128640000
1985-10-08,108.2000,107.1600,144100000
1985-10-09,107.1600,108.6300,156200000
1985-10-10,108.6300,109.4350,154840000
1985-10-11,109.4350,111.0500,158220000
1985-10-14,111.0500,113.1850,123120000
1985-10-15,113.1850,113.3800,171360000
1985-10-16,113.3800,114.3150,175120000
1985-10-17,114.3150,114.7400,190940000
1985-10-18,114.7400,114.3200,180880000
1985-10-21,114.3200,113.6800,142800000
1985-10-22,113.8000,114.4400,157740000
1985-10-23,114.4400,115.0650,202200000
1985-10-24,115.0650,115.4850,190860000
1985-10-25,115.4850,113.9100,165840000
1985-10-28,113.9100,113.8200,131460000
1985-10-29,113.8200,115.4000,163400000
1985-10-30,115.4000,115.7700,196040000
1985-10-31,115.7700,115.4800,169920000
1985-11-01,115.4800,116.2750,180180000
1985-11-04,116.2750,116.0400,150680000
1985-11-05,116.0400,116.4400,175360000
1985-11-06,116.4400,117.3800,187000000
1985-11-07,117.3800,117.6200,177280000
1985-11-08,117.6200,119.2600,173520000
1985-11-11,119.2600,120.4000,160780000
1985-11-12,120.3900,121.8200,216600000
1985-11-13,121.8200,121.1650,186420000
1985-11-14,121.1650,121.8350,196080000
1985-11-15,121.8350,122.1750,190540000
1985-11-18,122.1750,121.9550,164420000
1985-11-19,121.9550,122.5700,203600000
1985-11-20,122.5700,122.2000,195200000
1985-11-21,122.2000,123.6100,239800000
1985-11-22,123.6100,123.9700,208400000
1985-11-25,123.9700,123.1350,166860000
1985-11-26,123.1350,123.9500,187260000
1985-11-27,123.9500,125.7700,206600000
1985-11-29,125.7700,126.0600,115180000
1985-12-02,126.0600,125.1850,171520000
1985-12-03,125.1850,125.2300,169080000
1985-12-04,125.2300,127.9400,234400000
1985-12-05,128.0700,128.4600,283000000
1985-12-06,128.4600,126.9550,221600000
1985-12-09,126.9550,127.4850,209600000
1985-12-10,127.4850,127.9750,223600000
1985-12-11,127.9750,129.1800,253000000
1985-12-12,129.1800,129.7650,234600000
1985-12-13,129.7650,132.1250,263400000
1985-12-16,132.1250,132.6100,230600000
1985-12-17,132.5450,131.5350,242000000
1985-12-18,131.5250,131.1400,275800000
1985-12-19,131.1400,131.9250,229800000
1985-12-20,131.9250,132.2600,231600000
1985-12-23,132.2600,130.7250,198820000
1985-12-24,130.7250,130.0300,128560000
1985-12-26,130.0300,130.3450,107800000
1985-12-27,130.3450,131.4850,149820000
1985-12-30,131.4850,131.9450,185640000
1985-12-31,131.9450,132.2950,225400000
1986-01-02,132.2950,131.2550,151620000
1986-01-03,131.2550,130.5500,178360000
1986-01-06,130.5500,130.3550,198480000
1986-01-07,130.3550,132.7900,255000000
1986-01-08,132.7900,131.1600,280000000
1986-01-09,131.0050,128.8000,238800000
1986-01-10,128.8000,129.5650,197000000
1986-01-13,129.5650,129.0950,178980000
1986-01-14,129.0950,129.1800,205800000
1986-01-15,129.1800,131.5350,237400000
1986-01-16,131.5350,133.0600,247800000
1986-01-17,133.0600,132.7700,225600000
1986-01-20,132.7700,131.6050,178860000
1986-01-21,131.6050,131.0900,221400000
1986-01-22,131.0900,129.6150,215200000
1986-01-23,129.6150,129.2700,222200000
1986-01-24,129.2700,130.2000,236600000
1986-01-27,130.2050,130.7950,221000000
1986-01-28,130.7950,131.9900,230800000
1986-01-29,131.9900,133.0600,264200000
1986-01-30,133.0600,132.1900,218000000
1986-01-31,132.1900,132.9250,218600000
1986-02-03,132.9250,134.2400,215200000
1986-02-04,134.2400,134.6000,250600000
1986-02-05,134.6000,135.7150,210600000
