date,open,close,volume
1970-01-05,2402.8501,2402.8501,0
1970-01-06,2406.2200,2406.2200,0
1970-01-07,2394.9600,2394.9600,0
1970-01-08,2283.6799,2283.6799,0
1970-01-09,2283.6799,2283.6799,0
1970-01-12,2324.2400,2324.2400,0
1970-01-13,2297.6899,2297.6899,0
1970-01-14,2288.1399,2288.1399,0
1970-01-15,,,
1970-01-16,2286.4500,2286.4500,0
1970-01-19,2309.3799,2309.3799,0
1970-01-20,2309.9399,2309.9399,0
1970-01-21,2325.3601,2325.3601,0
1970-01-22,2322.5801,2322.5801,0
1970-01-23,2312.0000,2312.0000,0
1970-01-26,2316.7100,2316.7100,0
1970-01-27,2316.7100,2316.7100,0
1970-01-28,2324.7700,2324.7700,0
1970-01-29,2328.6001,2328.6001,0
1970-01-30,2296.4299,2296.4299,0
1970-02-02,2310.4500,2310.4500,0
1970-02-03,2296.6799,2296.6799,0
1970-02-04,2313.3101,2313.3101,0
1970-02-05,2306.7800,2306.7800,0
1970-02-06,2302.9299,2302.9299,0
1970-02-09,2306.3999,2306.3999,0
1970-02-10,2306.2500,2306.2500,0
1970-02-11,,,
1970-02-12,2306.2500,2306.2500,0
1970-02-13,2298.6499,2298.6499,0
1970-02-16,2293.9299,2293.9299,0
1970-02-17,2294.7100,2294.7100,0
1970-02-18,2313.2300,2313.2300,0
1970-02-19,2324.3999,2324.3999,0
1970-02-20,2322.9800,2322.9800,0
1970-02-23,2361.4700,2361.4700,0
1970-02-24,2375.4600,2375.4600,0
1970-02-25,2383.1799,2383.1799,0
1970-02-26,2385.0701,2385.0701,0
1970-02-27,2385.0701,2385.0701,0
1970-03-02,2399.7600,2399.7600,0
1970-03-03,2396.6399,2396.6399,0
1970-03-04,2422.7300,2422.7300,0
1970-03-05,2423.3701,2423.3701,0
1970-03-06,2452.2600,2452.2600,0
1970-03-09,2455.1699,2455.1699,0
1970-03-10,2470.2200,2470.2200,0
1970-03-11,2458.1299,2458.1299,0
1970-03-12,2433.1201,2433.1201,0
1970-03-13,2446.3601,2446.3601,0
1970-03-16,2446.3601,2446.3601,0
1970-03-17,2468.8401,2468.8401,0
1970-03-18,2484.6201,2484.6201,0
1970-03-19,2490.4700,2490.4700,0
1970-03-20,2491.1799,2491.1799,0
1970-03-23,2495.1799,2495.1799,0
1970-03-24,2484.1499,2484.1499,0
1970-03-25,2481.0100,2481.0100,0
1970-03-26,2504.8401,2504.8401,0
1970-03-27,2485.3601,2485.3601,0
1970-03-30,2510.2400,2510.2400,0
1970-03-31,2510.2400,2510.2400,0
1970-04-01,2521.4199,2521.4199,0
1970-04-02,2522.8401,2522.8401,0
1970-04-03,2500.0901,2500.0901,0
1970-04-06,2534.4500,2534.4500,0
1970-04-07,2524.1299,2524.1299,0
1970-04-08,2529.6499,2529.6499,0
1970-04-09,2515.0500,2515.0500,0
1970-04-10,2513.9399,2513.9399,0
1970-04-13,2508.1599,2508.1599,0
1970-04-14,2502.0300,2502.0300,0
1970-04-15,2502.0300,2502.0300,0
1970-04-16,2502.6499,2502.6499,0
1970-04-17,2471.2100,2471.2100,0
1970-04-20,2470.6699,2470.6699,0
1970-04-21,2469.6399,2469.6399,0
1970-04-22,2436.3999,2436.3999,0
1970-04-23,2415.6699,2415.6699,0
1970-04-24,2422.8601,2422.8601,0
1970-04-27,2386.0601,2386.0601,0
1970-04-28,2315.4299,2315.4299,0
1970-04-29,,,
1970-04-30,2114.3201,2114.3201,0
1970-05-01,2114.3201,2114.3201,0
1970-05-04,,,
1970-05-05,,,
1970-05-06,2191.3899,2191.3899,0
1970-05-07,2209.6101,2209.6101,0
1970-05-08,2190.5400,2190.5400,0
