date,open,close,volume
2021-03-11,5024.5601,5128.2202,189600
2021-03-12,5153.6699,5146.3799,201000
2021-03-15,5116.1201,5035.5400,204200
2021-03-16,5054.4102,5079.3599,161400
2021-03-17,5062.7700,5100.8599,149200
2021-03-18,5114.5898,5141.7700,142900
2021-03-19,5068.5298,5007.0898,164200
2021-03-22,5008.3999,5057.1499,167400
2021-03-23,5057.0601,5009.2500,158000
2021-03-24,4985.3999,4928.6899,159400
2021-03-25,4904.0698,4926.3501,132900
2021-03-26,4953.9502,5037.9902,145900
2021-03-29,5052.2598,5046.8799,143400
2021-03-30,5043.1001,5094.7300,138600
2021-03-31,5085.9502,5048.3599,141300
2021-04-01,5059.9399,5110.7798,120300
2021-04-02,5129.8501,5161.5601,127000
2021-04-06,5178.6401,5140.3398,109800
2021-04-07,5141.6602,5103.7402,145800
2021-04-08,5078.2598,5112.2100,141800
2021-04-09,5100.0400,5035.3398,128400
2021-04-12,5026.9800,4947.7500,152600
2021-04-13,4949.8101,4939.6401,132900
2021-04-14,4945.6899,4980.6299,120900
2021-04-15,4969.9102,4948.9702,108800
2021-04-16,4966.8999,4966.1802,111200
2021-04-19,4966.4102,5087.0200,154800
2021-04-20,5065.7798,5083.3701,136500
2021-04-21,5055.2402,5098.7402,124600
2021-04-22,5114.2798,5089.2402,121200
2021-04-23,5088.8301,5135.4502,122100
2021-04-26,5156.5898,5077.2402,151400
2021-04-27,5076.6401,5090.5200,124000
2021-04-28,5073.9702,5119.2402,120600
2021-04-29,5128.2798,5164.1699,140100
2021-04-30,5156.3599,5123.4902,160100
2021-05-06,5098.7998,5061.1201,158800
2021-05-07,5073.4600,4996.0498,172300
2021-05-10,5001.4399,4992.4199,170800
2021-05-11,4956.0801,5023.0601,151500
2021-05-12,5003.8198,5044.5498,126600
2021-05-13,4992.3501,4992.9702,132300
2021-05-14,5007.6299,5110.5898,159400
2021-05-17,5115.3101,5184.9902,153900
2021-05-18,5190.9302,5187.6001,118400
2021-05-19,5173.1699,5172.2700,118700
2021-05-20,5167.0498,5186.4102,138500
2021-05-21,5199.1299,5134.1499,124800
2021-05-24,5138.8101,5155.5898,126700
2021-05-25,5165.0400,5318.4800,183000
2021-05-26,5326.1201,5320.5898,169600
2021-05-27,5311.3701,5338.2300,148500
2021-05-28,5338.7300,5321.0898,164600
2021-05-31,5318.0801,5331.5698,144600
2021-06-01,5320.4702,5341.6802,143800
2021-06-02,5348.3398,5289.9702,137800
2021-06-03,5285.7100,5255.2900,142000
2021-06-04,5228.2798,5282.2798,144700
2021-06-07,5284.8901,5277.6299,127700
2021-06-08,5276.9702,5232.1201,130600
2021-06-09,5224.9502,5236.4502,121800
2021-06-10,5236.4702,5271.4702,139000
2021-06-11,5275.7500,5224.7002,180800
2021-06-15,5218.5601,5166.5601,142900
2021-06-16,5163.2500,5080.4902,125100
2021-06-17,5074.3799,5101.8901,120500
2021-06-18,5104.9302,5102.4702,148600
2021-06-21,5088.0898,5090.3901,132200
2021-06-22,5106.0698,5122.1602,130400
2021-06-23,5127.1899,5147.3901,136400
2021-06-24,5156.5601,5155.9702,126700
2021-06-25,5159.7998,5239.9702,154900
2021-06-28,5253.6099,5251.7598,133200
2021-06-29,5248.5200,5190.5400,125200
2021-06-30,5189.3799,5224.0400,103800
2021-07-01,5241.2002,5229.6602,127200
2021-07-02,5186.6602,5081.1201,130400
2021-07-05,5073.7798,5085.7900,131200
2021-07-06,5089.7798,5083.1001,140700
2021-07-07,5052.4199,5140.4902,148500
2021-07-08,5149.3101,5088.2598,173900
2021-07-09,5063.1499,5069.4399,160700
2021-07-12,5108.3799,5132.7100,206200
2021-07-13,5128.6099,5142.1001,166500
2021-07-14,5130.7500,5083.0801,188400
2021-07-15,5073.2598,5151.4600,181100
2021-07-16,5140.8999,5094.7700,170000
2021-07-19,5083.7300,5113.4902,153200
2021-07-20,5080.2202,5108.9902,129300
2021-07-21,5122.7798,5144.0400,168000
2021-07-22,5150.3901,5151.7500,185600
2021-07-23,5145.4302,5089.2300,216500
2021-07-26,5067.3101,4925.2998,228100
2021-07-27,4924.2798,4751.3101,236600
2021-07-28,4714.2900,4760.4800,192600
2021-07-29,4845.7598,4850.2700,173300
2021-07-30,4825.7002,4811.1699,182400
2021-08-02,4794.8198,4933.7402,227200
2021-08-03,4909.2300,4934.4600,203500
2021-08-04,4927.7402,4978.8501,175500
2021-08-05,4946.1699,4948.6699,167400
2021-08-06,4943.0400,4921.5601,154200
2021-08-09,4890.2598,4985.5601,182400
2021-08-10,4977.8198,5043.1499,167100
2021-08-11,5037.0801,5015.3398,182300
2021-08-12,4998.0698,4973.3501,168200
2021-08-13,4958.7598,4945.9800,158300
2021-08-16,4935.9199,4941.0698,162000
2021-08-17,4935.0000,4837.3999,187600
2021-08-18,4838.4702,4894.2402,197500
2021-08-19,4886.5601,4862.1401,201700
2021-08-20,4817.4902,4769.2700,177600
2021-08-23,4777.7300,4835.8799,167600
2021-08-24,4844.5898,4888.3901,197900
2021-08-25,4890.5200,4898.1602,189400
2021-08-26,4892.2002,4801.6099,197600
2021-08-27,4794.9702,4827.0400,183300
2021-08-30,4847.0298,4813.2700,219600
2021-08-31,4803.0898,4805.6099,235100
2021-09-01,4804.6899,4869.4600,326700
2021-09-02,4865.8198,4869.4102,267900
2021-09-03,4875.0698,4843.0601,268100
2021-09-06,4841.0601,4933.7300,240500
2021-09-07,4932.9800,4992.8301,244200
2021-09-08,4986.7998,4972.1299,264600
2021-09-09,4952.4902,4970.0098,256500
2021-09-10,4967.9800,5013.5200,288300
2021-09-13,5006.7700,4991.6602,249900
2021-09-14,4989.8301,4917.1602,245600
2021-09-15,4903.8501,4867.3198,188000
2021-09-16,4866.7900,4807.7002,216800
2021-09-17,4797.1099,4855.9399,202000
2021-09-22,4770.7300,4821.7700,191200
2021-09-23,4848.2202,4853.2002,228200
2021-09-24,4845.6401,4849.4302,207700
2021-09-27,4870.8501,4877.3701,216000
2021-09-28,4869.0801,4883.8301,176900
2021-09-29,4846.0200,4833.9302,188200
2021-09-30,4843.9502,4866.3799,146100
2021-10-08,4915.7300,4929.9399,169000
2021-10-11,4941.2900,4936.1899,163500
2021-10-12,4920.6602,4883.8398,168100
2021-10-13,4880.1401,4940.1099,131100
2021-10-14,4934.2598,4913.6099,119600
2021-10-15,4896.5601,4932.1099,142800
2021-10-18,4922.5098,4874.7798,141200
2021-10-19,4869.3901,4922.7202,135300
2021-10-20,4926.7700,4910.1802,141500
2021-10-21,4914.7402,4928.0200,148900
2021-10-22,4934.8701,4959.7300,143900
2021-10-25,4940.8999,4979.5200,141900
2021-10-26,4983.2402,4963.1001,140900
2021-10-27,4949.2300,4898.1602,147100
2021-10-28,4882.5898,4864.1401,156600
2021-10-29,4861.2700,4908.7700,159900
2021-11-01,4878.1299,4890.6899,171600
2021-11-02,4886.1802,4839.8501,185400
2021-11-03,4835.8101,4821.1099,142800
2021-11-04,4841.0898,4868.7402,132600
2021-11-05,4858.8999,4842.3501,147800
2021-11-08,4841.1499,4848.1802,137400
2021-11-09,4858.2500,4846.7402,118400
2021-11-10,4832.7998,4821.1899,135100
2021-11-11,4814.7700,4898.6499,160500
2021-11-12,4902.9302,4888.3701,132700
2021-11-15,4894.4102,4882.3799,121800
2021-11-16,4880.8999,4883.3198,127300
2021-11-17,4883.2500,4885.7500,108500
2021-11-18,4871.4199,4837.6201,114500
2021-11-19,4832.0601,4890.0601,127200
2021-11-22,4895.3901,4912.3999,138100
2021-11-23,4905.7598,4913.3501,154300
2021-11-24,4914.0298,4916.6602,137200
2021-11-25,4917.6099,4896.4399,116000
2021-11-26,4886.9502,4860.1299,120400
2021-11-29,4820.0098,4851.4199,133600
2021-11-30,4857.1802,4832.0298,129600
2021-12-01,4831.8901,4843.8501,123100
2021-12-02,4839.9102,4856.1602,148100
2021-12-03,4856.9800,4901.0200,144100
2021-12-06,4909.4302,4892.6201,173600
2021-12-07,4930.8301,4922.1001,179100
2021-12-08,4934.4102,4995.9302,157500
2021-12-09,5000.6899,5078.6899,220600
2021-12-10,5046.2700,5055.1201,193700
2021-12-13,5090.0200,5083.7998,211800
2021-12-14,5066.3501,5049.7002,159100
2021-12-15,5036.2798,5005.8999,150500
2021-12-16,5006.6099,5034.7300,144100
2021-12-17,5021.3398,4954.7598,149000
2021-12-20,4934.9702,4880.4199,169700
2021-12-21,4876.5098,4913.4902,143300
2021-12-22,4924.5801,4914.4502,133300
2021-12-23,4924.2900,4948.7402,139600
2021-12-24,4953.0601,4921.3398,142700
2021-12-27,4918.1499,4919.3198,124100
2021-12-28,4923.6899,4955.9600,130500
2021-12-29,4958.6499,4883.4800,113600
2021-12-30,4882.1602,4921.5098,121600
2021-12-31,4937.4600,4940.3701,121300
2022-01-04,4957.9800,4917.7700,151500
2022-01-05,4907.9302,4868.1201,178800
2022-01-06,4842.1602,4818.2300,157700
2022-01-07,4824.3198,4822.3701,187100
2022-01-10,4812.2300,4844.0498,156200
2022-01-11,4840.0098,4797.7700,146900
2022-01-12,4818.8901,4845.5801,143200
2022-01-13,4853.0298,4765.9199,142500
2022-01-14,4743.9102,4726.7300,146900
2022-01-17,4728.7598,4767.2798,115300
2022-01-18,4766.7798,4813.3501,150900
2022-01-19,4815.8101,4780.3799,133900
2022-01-20,4778.2598,4823.5098,165000
2022-01-21,4808.7700,4779.3101,139000
2022-01-24,4753.9399,4786.7402,114500
2022-01-25,4761.9502,4678.4502,133700
2022-01-26,4697.1001,4712.3101,107100
2022-01-27,4708.1001,4619.8799,121300
2022-01-28,4641.8101,4563.7700,126500
2022-02-07,4638.5801,4634.0898,144900
2022-02-08,4626.4399,4608.7700,155800
2022-02-09,4608.1499,4652.0601,148300
2022-02-10,4657.2100,4639.8599,151600
2022-02-11,4617.8701,4601.3999,156000
2022-02-14,4579.4199,4551.6899,143700
2022-02-15,4553.8101,4600.1001,115000
2022-02-16,4619.8501,4617.9902,107300
2022-02-17,4616.8999,4629.1602,110000
2022-02-18,4604.5698,4651.2402,104600
2022-02-21,4646.0498,4634.3101,112500
2022-02-22,4601.9199,4574.1499,123300
2022-02-23,4582.0098,4623.0498,123000
2022-02-24,4592.0698,4529.3198,184400
2022-02-25,4564.6299,4573.4199,149700
2022-02-28,4563.7402,4581.6499,135400
2022-03-01,4597.8501,4619.6899,123100
2022-03-02,4594.0200,4578.6001,113300
2022-03-03,4595.0200,4551.6299,138300
2022-03-04,4513.3599,4496.4302,127300
2022-03-07,4462.5200,4352.7798,162200
2022-03-08,4361.6401,4265.3901,167900
2022-03-09,4280.9800,4226.3501,194200
2022-03-10,4326.2002,4292.8398,145300
2022-03-11,4231.2002,4306.5200,152400
2022-03-14,4248.1499,4174.7598,130200
2022-03-15,4125.4902,3983.8101,202500
2022-03-16,4053.1001,4156.0801,196000
2022-03-17,4237.6699,4237.7002,179400
2022-03-18,4218.4702,4265.8999,149500
2022-03-21,4280.1401,4258.7500,127000
2022-03-22,4252.5698,4255.2998,126400
2022-03-23,4269.6099,4276.5200,117100
2022-03-24,4249.5298,4251.3101,108900
2022-03-25,4249.0698,4174.5698,108800
2022-03-28,4128.8398,4148.4702,118400
2022-03-29,4155.4199,4134.1401,100300
2022-03-30,4162.1699,4254.1001,138300
2022-03-31,4234.7202,4222.6001,134000
2022-04-01,4198.8198,4276.1602,133800
2022-04-06,4258.8301,4263.8398,159100
2022-04-07,4240.0200,4209.1001,134900
2022-04-08,4213.2100,4230.7700,142800
2022-04-11,4203.7900,4100.0698,148200
2022-04-12,4102.9702,4179.9702,144300
2022-04-13,4154.4102,4139.7402,125100
2022-04-14,4172.6401,4191.5698,124800
2022-04-15,4162.3701,4188.7500,124800
2022-04-18,4152.9302,4166.3799,117500
2022-04-19,4161.9302,4134.8999,110200
2022-04-20,4130.5400,4070.7900,117300
2022-04-21,4048.7300,3995.8301,132800
2022-04-22,3967.2000,4013.2500,122100
2022-04-25,3933.4500,3814.9099,168400
2022-04-26,3822.4900,3784.1201,157600
2022-04-27,3758.0801,3895.5400,172700
2022-04-28,3883.4199,3921.1101,153100
2022-04-29,3939.6201,4016.2400,179500
2022-05-05,3995.3501,4010.2100,154200
2022-05-06,3928.8501,3908.8201,123000
2022-05-09,3883.9500,3877.4399,92900
2022-05-10,3820.6299,3919.8701,136400
2022-05-11,3917.9299,3976.4199,165600
2022-05-12,3949.9500,3958.7400,113400
2022-05-13,3983.8201,3988.6001,110000
2022-05-16,4015.0000,3956.5400,112400
2022-05-17,3961.7600,4005.8899,109700
2022-05-18,4015.0100,3991.9099,108100
2022-05-19,3938.3000,3999.6001,116300
2022-05-20,4020.8201,4077.6001,147100
2022-05-23,4080.9700,4053.9800,130500
2022-05-24,4052.8701,3959.1499,145600
2022-05-25,3959.7700,3983.1799,107700
2022-05-26,3987.6799,3993.0400,126300
2022-05-27,4022.7100,4001.3000,112800
2022-05-30,4020.8601,4029.0200,111200
2022-05-31,4031.7600,4091.5200,135400
2022-06-01,4086.6201,4083.1799,114900
2022-06-02,4064.0000,4089.5701,113900
2022-06-06,4090.5300,4166.0898,167900
2022-06-07,4165.6899,4179.1299,143000
2022-06-08,4187.1499,4219.8101,157400
2022-06-09,4211.7202,4175.6699,168400
2022-06-10,4145.6499,4238.9902,184800
2022-06-13,4194.4600,4189.3501,168500
2022-06-14,4143.2202,4222.3101,171400
2022-06-15,4228.2900,4278.2202,257000
2022-06-16,4282.0801,4250.0601,184100
2022-06-17,4219.2300,4309.0400,158600
2022-06-20,4322.8301,4330.4302,165700
2022-06-21,4327.9199,4325.5698,164700
2022-06-22,4331.8999,4270.6201,158600
2022-06-23,4277.9600,4343.8799,170900
2022-06-24,4354.5498,4394.7700,169000
2022-06-27,4414.3301,4444.2598,177400
2022-06-28,4442.5801,4490.5200,174800
