date,open,close,volume
2021-08-03,26289.0605,26194.8203,2010000000
2021-08-04,26161.8301,26426.5508,1776500000
2021-08-05,26390.0098,26204.6895,1695600000
2021-08-06,26262.9707,26179.4004,1559600000
2021-08-09,25969.2305,26283.4004,1585100000
2021-08-10,26456.6094,26605.6191,1735300000
2021-08-11,26491.7402,26660.1602,2414400000
2021-08-12,26623.7695,26517.8203,1655000000
2021-08-13,26296.1895,26391.6191,1336200000
2021-08-16,26365.1895,26181.4609,1648300000
2021-08-17,26137.9004,25745.8691,2291300000
2021-08-18,25800.0293,25867.0098,1756900000
2021-08-19,25787.8398,25316.3301,2312900000
2021-08-20,25241.3203,24849.7207,2855800000
2021-08-23,25169.4492,25109.5898,2185000000
2021-08-24,25428.6797,25727.9199,2052900000
2021-08-25,25930.0508,25693.9492,1716400000
2021-08-26,25673.7793,25415.6895,1834100000
2021-08-27,25337.5508,25407.8906,1528000000
2021-08-30,25406.4902,25539.5391,1995600000
2021-08-31,25524.2305,25878.9902,2918100000
2021-09-01,25871.8203,26028.2891,2181300000
2021-09-02,26203.5195,26090.4297,2024300000
2021-09-03,26022.6699,25901.9902,2549400000
2021-09-06,25827.1699,26163.6309,1912500000
2021-09-07,26207.2207,26353.6309,1842200000
2021-09-08,26396.1094,26320.9297,1861300000
2021-09-09,26076.9297,25716.0000,2090800000
2021-09-10,25870.7109,26205.9102,2001300000
2021-09-13,25885.3008,25813.8105,2315600000
2021-09-14,25827.6992,25502.2305,2399000000
2021-09-15,25310.0293,25033.2109,2420900000
2021-09-16,25042.0293,24667.8496,2499800000
2021-09-17,24589.1699,24920.7598,3102300000
2021-09-20,24640.4297,24099.1406,2651600000
2021-09-21,23867.1602,24221.5391,2079700000
2021-09-23,24614.1406,24510.9805,2711900000
2021-09-24,24487.2402,24192.1602,2014400000
2021-09-27,24131.4199,24208.7793,2323600000
2021-09-28,24323.0000,24500.3906,2457900000
2021-09-29,24276.7109,24663.5000,2150200000
2021-09-30,24494.2598,24575.6406,1580400000
2021-10-04,24478.6797,24036.3691,1596300000
2021-10-05,23771.6504,24104.1504,1717000000
2021-10-06,24259.1992,23966.4902,1878700000
2021-10-07,24339.3203,24701.7305,1764600000
2021-10-08,25064.8008,24837.8496,2359000000
2021-10-11,25161.8008,25325.0898,2114300000
2021-10-12,24995.9492,24962.5898,1835300000
2021-10-15,25187.0508,25330.9609,2345200000
2021-10-18,25425.3203,25409.7500,1648000000
2021-10-19,25471.2500,25787.2109,1671200000
2021-10-20,26074.1992,26136.0195,1823600000
2021-10-21,26141.8496,26017.5293,2085100000
2021-10-22,26114.8398,26126.9297,1699600000
